Mass Error,Number of proteins,Avg Runtime,Number of true positives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003,50,1.634337859,27,26,28,22,28,25,23,18,28,26,28,27,23,23,21,21,24,24,22,17,28,22,26,25,25,18,23,19,24,20,26,17,21,29,29,18,26,23,23,22,23,22,26,22,24,30,30,26,24,18,15,29,24,25,22,25,25,25,28,15,26,26,26,23,20,22,29,23,23,20,29,25,30,28,27,26,19,29,26,22,25,25,29,30,23,20,21,21,23,22,27,24,30,21,25,25,20,24,27,29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004,50,1.757964232,25,25,13,17,15,32,20,22,14,17,15,18,17,24,17,19,19,17,12,22,17,19,17,14,23,17,19,25,23,18,24,25,19,11,22,16,27,18,19,22,19,17,19,15,15,20,20,21,15,17,17,25,23,19,19,22,22,22,15,20,24,21,18,18,15,19,19,20,16,19,21,25,19,13,14,24,14,11,25,16,25,19,19,18,20,17,23,22,21,17,19,21,21,21,22,18,24,19,25,19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005,50,2.3621121,13,16,15,17,23,18,14,10,14,11,13,21,14,17,19,14,18,15,13,17,16,9,14,11,13,16,16,18,17,18,19,16,16,18,17,16,16,15,20,12,14,15,17,12,14,13,14,18,14,9,21,16,14,17,15,20,18,20,19,12,17,15,16,14,19,14,19,12,13,16,17,25,20,12,12,12,15,14,13,13,20,21,13,18,18,16,14,17,19,11,16,15,15,20,18,14,12,18,15,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006,50,1.853104537,13,18,13,14,16,14,12,15,16,13,15,10,18,16,13,12,10,13,15,22,16,14,15,19,15,11,14,16,13,15,16,12,15,13,14,18,9,12,10,12,11,14,21,15,15,18,16,17,17,20,18,16,15,12,18,11,14,17,16,11,16,17,14,10,15,13,11,10,16,14,17,19,16,11,17,17,16,14,18,16,16,21,13,22,16,17,20,12,8,17,10,15,13,12,15,18,18,14,20,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007,50,1.879277668,11,20,9,14,15,13,14,10,11,12,9,15,8,15,17,8,14,16,14,12,16,13,15,14,12,9,12,15,16,12,13,17,9,15,15,8,12,8,7,18,18,10,13,15,14,15,9,12,12,15,10,17,13,13,11,13,8,16,11,23,12,12,16,15,12,12,13,6,10,8,15,14,10,9,9,12,13,11,17,7,12,12,8,9,11,6,11,9,14,11,9,11,6,11,16,12,15,12,10,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008,50,1.987370403,11,12,12,9,11,9,9,10,11,11,13,12,12,10,11,14,13,13,11,6,12,10,17,8,10,15,8,10,11,16,13,14,12,13,11,7,17,13,11,11,11,13,13,6,14,10,10,18,12,13,11,8,16,9,10,12,12,17,11,11,11,9,16,9,6,8,7,9,12,14,10,7,11,9,14,11,13,12,4,12,12,17,14,14,11,8,11,9,7,9,8,6,10,8,9,15,11,11,16,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009,50,1.953527982,6,16,10,8,13,14,11,11,8,6,8,10,11,10,6,14,4,12,11,7,9,10,6,7,9,6,10,11,13,12,4,10,7,9,8,10,7,5,7,11,15,9,8,9,12,8,8,15,10,7,11,12,9,10,14,16,8,13,13,10,9,9,8,14,6,11,9,13,15,8,12,6,7,5,12,16,10,15,9,11,12,8,6,11,14,12,9,10,12,11,13,10,11,14,8,10,13,11,11,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01,50,1.757750237,6,9,6,11,12,12,6,8,10,9,15,10,11,11,8,3,12,7,8,8,10,9,10,4,8,9,8,13,10,8,8,6,13,9,7,9,6,10,8,12,10,12,9,8,6,3,8,7,8,6,11,13,14,9,3,7,11,3,10,11,8,13,13,10,11,10,11,10,7,12,10,10,9,10,15,10,12,7,8,9,12,8,8,13,8,7,9,15,8,9,13,13,9,9,9,11,11,7,13,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001,60,2.516139112,48,47,50,50,51,46,50,44,49,53,48,49,53,51,50,48,49,51,45,42,54,46,48,52,47,49,47,46,46,47,50,48,47,54,51,52,51,50,48,51,48,50,54,49,46,48,53,51,48,50,45,47,45,49,50,49,42,49,47,50,50,49,52,56,54,53,49,45,55,55,50,46,52,45,45,46,54,46,49,50,53,49,49,47,48,46,52,46,49,48,49,44,48,46,51,50,51,49,48,52
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002,60,2.275598691,36,41,42,37,32,32,35,32,34,40,27,33,31,35,33,37,42,35,37,33,42,42,33,30,40,28,39,35,40,35,43,34,36,36,42,36,43,37,38,41,37,39,36,34,34,34,31,43,33,40,40,39,38,34,35,38,33,32,31,40,35,38,36,27,39,42,42,32,32,30,35,43,34,34,40,35,43,42,36,32,35,30,34,31,32,42,37,34,32,43,40,31,33,40,40,38,39,38,36,41
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003,60,2.345048611,23,25,25,28,32,25,31,31,26,27,30,29,23,24,26,27,27,29,23,27,27,23,33,23,30,22,26,29,27,27,30,31,29,29,33,35,31,27,26,29,28,22,25,26,23,29,28,26,31,27,27,29,25,21,36,29,28,32,31,33,26,30,32,26,26,31,24,28,21,26,28,33,23,27,23,32,36,35,27,27,21,21,32,30,22,27,26,35,30,26,25,29,33,28,33,28,25,32,34,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004,60,2.470174344,24,21,29,23,26,17,30,18,14,26,23,26,21,27,18,27,19,25,23,28,25,24,18,16,16,27,25,31,23,21,19,21,23,20,23,19,22,29,25,20,23,28,23,20,24,29,19,21,16,26,23,21,21,20,26,19,24,22,24,20,28,28,28,22,18,20,23,16,28,17,24,23,26,25,23,23,21,18,20,23,22,29,17,27,26,24,28,19,17,21,25,20,26,23,20,23,25,29,21,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005,60,2.368978217,22,16,21,21,25,19,17,15,18,20,21,17,15,27,21,19,16,24,16,22,25,20,13,20,18,22,20,16,23,18,18,17,19,20,20,18,16,20,17,19,23,22,20,20,18,16,18,18,16,18,14,16,26,11,22,25,21,22,24,22,18,21,27,20,17,18,16,23,16,20,16,15,10,22,18,17,20,17,17,17,16,14,21,23,18,18,26,20,21,18,15,18,20,17,22,19,23,19,24,22
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006,60,2.701453693,17,17,19,19,22,19,14,15,20,16,18,18,21,16,17,19,19,17,17,14,18,14,11,14,19,15,19,23,17,17,14,25,18,21,16,11,15,18,19,16,16,16,16,18,13,13,14,20,15,18,10,15,17,16,22,21,20,20,19,20,20,22,17,13,15,21,16,15,20,12,17,12,23,20,13,16,17,16,15,16,22,16,20,18,20,16,13,20,16,22,10,16,16,12,16,18,19,15,13,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007,60,2.778918123,15,12,15,10,22,15,14,13,14,14,16,14,11,16,18,14,14,15,16,16,12,18,10,14,14,17,13,13,15,11,15,11,15,19,15,23,14,14,16,21,9,16,16,19,13,12,20,14,12,11,10,13,18,11,12,16,18,15,18,14,12,11,17,24,9,19,13,14,21,16,14,11,19,11,12,10,11,13,14,17,11,12,17,12,11,20,13,15,16,17,15,13,17,20,20,13,12,17,11,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008,60,3.172347062,11,16,10,15,13,13,11,13,12,16,10,13,11,13,14,13,17,13,14,14,8,12,11,8,9,15,6,14,13,16,10,17,16,9,13,14,15,11,18,11,9,8,13,16,16,18,16,10,14,11,20,11,15,10,10,13,13,15,12,21,16,15,11,12,13,16,5,15,8,16,12,18,9,15,14,13,14,14,11,20,13,17,13,16,16,10,16,14,13,13,13,13,12,16,11,16,17,14,13,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009,60,2.496525826,12,9,8,11,17,10,13,14,5,9,15,13,14,10,3,12,13,10,11,12,14,11,13,8,9,11,13,17,13,14,6,7,11,9,14,17,14,10,17,7,11,11,16,8,12,14,16,13,9,16,8,13,15,16,9,14,9,18,12,12,10,11,10,12,8,10,13,11,18,10,13,13,12,10,14,9,9,12,12,14,19,16,13,13,14,12,10,12,10,15,12,5,13,15,14,10,12,14,8,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01,60,2.586867471,10,12,12,11,9,14,15,10,15,9,8,12,10,16,9,12,11,14,13,8,14,9,8,10,13,13,11,6,8,9,12,6,5,11,15,11,10,8,8,11,11,12,13,6,9,17,13,11,8,12,12,7,12,10,8,13,7,7,13,9,14,9,15,14,16,5,14,11,11,11,9,10,12,16,11,11,10,17,11,15,8,16,8,13,15,10,18,9,10,10,10,17,11,10,7,9,14,12,11,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001,70,3.161914551,58,55,53,60,60,56,52,59,53,62,59,55,58,50,61,54,61,60,61,58,60,54,56,58,58,58,58,54,57,61,63,58,57,57,63,55,58,56,52,48,50,59,57,62,59,59,57,62,60,55,54,53,55,55,51,58,56,55,59,56,57,53,55,59,56,50,63,58,56,51,56,59,59,58,53,56,59,59,54,57,62,55,59,57,59,56,50,58,52,58,60,53,60,53,52,60,59,57,53,60
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002,70,3.823729651,39,45,37,42,48,44,52,40,38,37,47,41,39,47,41,38,44,46,43,42,43,45,45,44,41,43,42,42,38,43,40,50,42,40,43,40,37,33,40,44,37,36,45,37,43,39,44,42,33,41,43,35,44,38,32,45,45,46,43,46,43,44,37,44,47,33,44,37,47,36,41,39,43,41,46,43,39,47,39,34,49,39,44,46,43,49,44,44,43,42,46,44,43,45,38,39,40,38,41,37
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003,70,2.993831472,36,35,31,30,21,28,24,41,31,39,36,23,36,28,34,32,31,31,34,28,30,23,35,37,39,32,26,39,31,38,35,31,36,37,30,33,42,36,28,25,31,29,39,33,26,33,26,30,32,27,32,36,29,26,35,36,31,38,21,33,30,23,31,34,34,32,35,35,36,33,38,36,28,35,36,26,35,35,40,33,43,37,36,27,31,33,33,39,34,34,34,39,33,34,31,32,35,29,29,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004,70,3.176828506,21,31,23,25,28,22,32,27,31,29,30,31,33,21,29,29,26,35,21,26,25,31,23,28,26,21,31,30,29,24,23,28,23,20,25,34,34,26,29,27,20,24,22,29,22,25,30,32,20,31,26,18,22,23,25,31,29,30,20,29,34,22,30,34,26,26,22,29,31,29,31,28,29,23,30,22,30,21,22,27,28,33,24,26,33,30,28,20,32,29,24,19,25,27,26,29,24,21,29,27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005,70,3.084636111,16,19,25,23,25,11,24,23,21,21,25,18,26,23,28,27,27,22,27,24,24,28,22,21,25,27,24,16,25,25,25,23,26,21,21,23,27,17,24,18,21,28,30,30,30,22,22,19,19,29,33,20,26,13,26,22,25,17,14,26,24,22,24,21,22,24,19,23,21,23,15,18,21,25,26,25,26,17,22,24,22,21,18,32,23,32,19,25,20,21,20,20,28,24,17,21,28,20,25,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006,70,3.140551243,25,18,17,16,24,16,24,19,15,24,9,27,18,17,17,19,15,12,19,17,28,18,19,16,23,23,21,18,15,14,20,19,22,14,24,14,13,21,19,18,18,18,21,20,21,23,24,19,19,21,20,17,17,23,19,16,17,27,16,21,17,18,16,20,20,21,16,18,21,20,21,26,22,16,19,13,22,18,17,16,12,20,17,24,18,20,17,22,15,20,21,21,24,10,19,17,21,18,22,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007,70,3.204147189,14,17,16,12,17,22,17,19,14,25,16,18,18,18,19,20,22,20,18,23,15,14,14,22,14,16,16,16,18,11,19,12,14,19,11,17,20,16,10,18,13,22,17,17,18,22,12,17,14,19,15,19,14,7,11,15,21,19,10,23,16,20,14,14,15,15,12,23,18,16,22,18,20,18,20,16,13,16,15,17,17,18,13,16,24,21,22,18,23,19,18,16,15,9,13,14,20,13,16,18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008,70,3.191040187,16,19,14,15,23,13,16,14,18,17,13,18,12,22,21,9,16,10,17,14,15,20,16,11,14,20,13,14,17,23,14,21,20,15,17,7,9,18,20,12,14,17,22,10,9,15,16,13,15,20,16,17,10,12,14,13,15,17,17,13,17,18,20,19,15,12,21,18,10,16,20,10,10,19,19,19,14,17,17,10,21,16,15,14,17,16,14,14,20,12,20,13,14,13,17,9,15,17,17,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009,70,3.116322238,16,15,12,11,17,17,11,12,16,14,18,12,11,19,12,15,15,13,8,17,18,16,17,17,15,10,17,19,14,17,15,16,16,16,15,11,9,15,13,13,12,18,11,14,13,13,11,10,20,12,13,11,15,7,10,13,17,12,14,19,13,19,12,18,18,14,11,13,13,13,12,19,13,16,14,16,15,9,15,14,18,12,15,12,18,14,16,9,15,15,12,10,12,10,10,12,14,15,21,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01,70,3.372215946,13,12,11,10,13,11,10,5,7,5,12,14,5,14,13,11,7,22,12,15,14,18,10,14,15,10,10,12,14,17,14,11,11,15,13,15,11,14,15,13,13,11,10,13,13,15,11,12,13,9,12,15,8,12,12,12,9,12,12,12,14,15,12,12,13,13,19,16,13,16,14,10,10,19,14,6,13,15,14,13,9,10,12,12,13,12,13,11,15,12,11,11,12,16,9,12,9,13,15,8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001,80,3.977458858,70,69,58,58,67,68,71,71,70,66,61,58,65,63,56,64,66,66,59,67,63,64,65,64,68,62,67,61,64,70,61,61,66,69,62,62,72,63,65,66,66,59,64,70,68,70,61,69,61,66,68,61,66,68,68,64,62,72,63,59,71,64,72,66,66,63,70,61,65,67,63,61,62,64,68,57,63,67,68,65,64,68,58,68,60,68,62,68,65,68,59,67,63,64,67,67,67,69,70,58
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002,80,3.833877606,46,52,54,49,47,55,42,39,51,56,41,44,48,50,48,57,39,45,51,41,44,54,45,40,52,45,47,43,47,49,48,50,50,43,48,52,52,47,48,49,43,45,51,50,50,52,46,40,48,47,40,43,51,53,52,47,42,40,43,48,52,46,51,45,54,52,48,47,49,47,53,47,45,45,48,44,49,42,46,43,51,44,46,40,39,47,47,37,49,42,52,52,43,51,44,47,47,42,51,38
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003,80,3.587546136,35,42,39,44,36,32,33,34,34,33,32,36,43,33,39,36,39,44,31,33,31,36,43,32,32,25,34,39,40,26,34,32,27,39,40,36,40,42,33,43,33,39,35,35,47,42,37,42,31,40,32,35,35,39,39,45,35,40,45,39,33,43,46,29,39,32,38,35,36,38,37,37,32,50,37,37,42,45,45,39,46,37,26,41,32,34,33,41,43,45,33,33,37,31,32,37,30,39,38,31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004,80,3.787238176,35,19,31,25,31,26,33,25,31,31,24,25,34,33,35,39,26,33,22,31,32,28,30,32,30,32,32,33,38,29,36,23,28,26,35,30,30,32,30,29,31,30,29,32,32,31,35,31,27,30,31,31,32,32,24,34,25,25,27,35,31,27,32,28,31,25,31,36,28,32,32,37,26,31,26,26,31,33,29,35,30,28,31,35,32,34,34,29,33,28,32,31,33,24,31,30,36,36,34,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005,80,3.8038921,25,18,22,21,30,20,25,21,28,26,24,28,26,25,28,32,27,21,26,26,22,30,27,24,25,30,23,26,36,21,26,19,25,27,29,25,33,31,22,31,32,21,32,16,20,31,18,32,22,28,30,25,27,29,25,28,26,20,32,28,19,21,25,22,29,23,24,16,24,21,28,28,28,24,26,25,22,29,27,26,33,28,26,23,33,18,27,27,29,23,28,24,24,27,17,19,19,24,26,26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006,80,3.880618656,26,23,26,29,16,22,21,25,22,23,23,19,19,14,18,23,22,21,20,25,17,17,21,31,17,19,21,26,27,20,23,26,23,26,20,32,16,21,15,23,25,24,24,21,28,21,27,20,23,23,26,17,24,30,24,18,23,21,28,19,23,32,22,18,25,22,22,20,25,21,23,20,23,24,18,23,23,19,23,25,18,26,12,17,27,31,20,26,20,21,17,15,26,26,21,16,23,23,22,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007,80,4.387504134,16,20,27,22,15,20,19,26,21,15,25,17,20,19,17,24,18,17,14,19,19,17,24,20,20,17,9,25,15,18,20,14,21,24,23,14,24,20,19,25,17,18,19,30,24,17,14,15,24,27,16,21,17,24,20,15,26,19,17,13,15,16,22,21,23,19,20,21,18,19,20,23,20,21,23,16,18,18,23,17,23,20,21,17,16,15,19,21,19,20,27,26,26,21,19,18,20,16,20,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008,80,4.50971539,17,24,18,15,15,14,16,12,22,15,20,20,13,15,19,26,10,20,16,15,14,15,20,23,16,20,14,14,15,18,15,20,20,17,19,21,21,18,19,12,13,23,20,16,16,22,19,16,19,14,19,19,18,15,23,16,16,22,10,12,19,13,17,18,13,13,13,17,18,26,19,20,17,18,17,25,22,17,16,17,14,20,15,15,20,17,19,16,19,14,19,13,20,16,15,13,18,16,13,22
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009,80,4.805329452,15,22,13,10,15,18,19,17,9,21,17,13,21,23,16,19,14,11,14,11,25,9,24,15,18,25,14,13,15,22,17,9,21,16,17,22,13,19,9,11,18,12,16,21,16,18,10,16,15,19,20,22,16,15,17,24,22,24,14,17,16,22,19,10,24,21,17,19,20,10,20,15,14,10,12,20,9,17,11,21,14,20,15,15,14,14,17,19,15,15,15,9,12,14,16,25,18,15,13,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01,80,4.214129133,15,16,18,12,14,12,16,18,10,20,15,17,7,15,17,10,9,17,9,13,17,11,14,13,11,14,13,10,12,18,18,13,15,14,12,16,15,12,17,12,15,18,20,12,16,14,11,11,15,16,14,10,17,14,21,11,10,14,15,13,14,17,19,17,21,12,17,11,18,12,15,19,16,8,20,22,17,12,17,16,14,14,15,11,16,15,15,10,17,15,16,13,19,7,11,17,12,18,10,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001,90,5.285968187,77,76,80,71,76,77,71,71,71,72,70,65,77,73,65,76,75,79,72,79,76,69,71,75,71,73,74,73,73,77,73,67,77,70,72,74,81,79,70,72,71,65,74,70,69,70,78,65,69,74,73,72,72,69,74,74,66,69,74,71,75,67,73,68,75,77,74,71,74,75,71,71,71,76,74,70,74,72,77,71,70,73,74,69,73,79,76,69,71,71,65,71,68,75,75,71,75,70,73,72
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002,90,5.090578499,49,53,45,47,52,46,50,48,50,51,48,52,59,55,50,55,52,59,59,57,53,55,59,53,46,55,58,56,44,53,64,51,47,53,50,50,45,54,49,52,56,55,51,54,49,52,51,47,44,57,62,56,49,55,52,50,60,58,58,54,56,57,53,57,55,52,54,52,60,49,54,49,60,46,57,50,47,45,63,58,47,49,49,53,52,50,46,53,54,50,58,51,53,48,47,60,50,50,54,61
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003,90,4.843631549,40,40,45,45,39,40,43,47,37,38,52,43,44,42,43,49,45,47,42,31,49,43,38,45,44,34,49,32,46,41,34,44,38,45,46,34,43,40,42,38,43,35,46,34,45,46,45,50,38,46,37,48,35,38,51,44,45,46,42,43,45,44,40,46,33,41,41,46,38,36,41,38,50,42,44,42,49,54,43,39,38,39,37,46,43,34,38,38,45,35,40,46,42,50,40,32,48,40,46,39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004,90,4.034199703,36,36,25,25,30,31,29,37,37,32,33,28,31,38,42,30,32,36,32,36,30,37,34,32,35,36,27,44,35,27,42,36,34,33,35,33,30,35,26,30,36,34,38,38,31,21,27,27,32,32,33,29,43,42,31,30,35,34,38,34,37,27,31,33,39,38,38,32,28,34,32,28,36,46,34,40,31,39,37,29,36,41,31,39,38,33,28,38,41,35,24,37,36,37,28,37,34,36,32,33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005,90,4.507170956,25,32,31,35,35,30,34,31,25,28,31,33,27,32,20,18,31,28,29,30,30,29,20,28,22,29,27,20,34,26,33,25,26,33,28,24,31,22,32,32,30,30,26,34,26,26,39,33,35,31,23,20,35,22,34,24,24,17,27,31,37,30,25,24,22,24,28,27,32,23,32,25,25,27,27,31,28,26,30,22,37,33,24,23,27,33,19,25,32,27,23,27,26,35,30,23,26,30,36,30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006,90,5.103796122,33,31,23,26,25,23,21,32,29,15,28,31,27,29,23,26,20,29,30,25,20,31,27,26,22,28,16,29,26,34,25,17,30,21,25,32,28,27,24,27,26,23,25,19,24,19,32,20,21,24,22,29,24,19,30,23,22,22,21,24,20,24,23,20,25,32,25,29,29,22,28,21,14,29,23,29,28,23,28,27,27,26,26,18,20,29,27,16,33,31,23,32,23,25,30,22,23,26,18,24
